R. Sepe	6	4.97	6	5	5	5	5	5	5	5	5	6	6	5	5	4	5	5	5	5	5	5	6	5	5	5	4	5	6	4	4	6	4	4	5	5	5	5	5	5	6	6	5	5	6	6	5	5	4	4	5	4	5	5	5	5	6	5	5	5	5	5	5	5	4	4	6	6	5	5	5	6	5	4	5	5	4	4	4	6	5	5	4	5	5	7	4	4	5	5	4	5	5	5	5	4	4	6	5	5	5	5	
Weida Tong	135	3.74	5	4	4	4	4	4	3	4	4	4	4	4	4	3	4	4	4	3	3	3	5	3	3	4	3	4	4	3	4	5	3	3	4	4	4	4	4	3	5	4	4	4	6	5	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	4	3	5	4	4	4	3	5	3	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	2	3	4	3	4	3	4	3	4	4	4	4	4	
Zhu Jian	11	4.39	5	5	4	4	4	4	4	5	5	5	4	5	5	4	5	5	5	4	4	4	5	4	4	5	4	4	4	3	4	5	4	4	5	5	5	4	4	4	5	5	5	5	6	5	5	4	4	3	4	4	5	4	5	4	6	4	4	5	5	5	5	4	4	4	5	5	4	5	4	6	4	4	4	4	4	3	3	5	5	5	3	3	4	6	4	4	5	3	4	4	4	5	4	4	4	4	4	4	5	5	
Nikos D. Sidiropoulos	37	3.99	5	5	4	4	4	4	4	4	4	5	5	4	4	3	4	4	4	4	4	3	5	4	4	4	3	4	4	3	4	5	3	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	5	4	4	4	4	3	4	5	5	4	4	3	5	4	3	4	4	3	4	3	5	4	4	3	3	4	5	4	3	4	3	3	4	4	4	4	4	4	4	4	5	4	4	
Chiara Petrioli	90	3.7	4	4	3	3	4	4	4	4	3	5	5	3	4	3	3	3	3	4	4	3	5	3	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	3	5	6	4	3	4	3	3	4	3	4	4	3	3	4	4	3	5	3	3	4	4	3	4	4	4	3	4	3	4	4	3	3	4	3	3	3	5	4	3	3	3	3	5	3	3	3	3	2	4	4	3	4	3	4	4	4	4	4	4	
Zhaoyang Zhang 0001	134	3.66	4	4	4	3	4	3	3	4	4	5	4	4	4	3	4	4	4	3	3	3	4	3	3	4	3	4	3	3	4	5	3	3	4	4	4	4	3	4	4	5	4	4	6	5	4	3	3	3	4	3	4	4	4	3	5	3	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	2	3	4	3	4	3	4	3	4	4	4	4	4	
Geert Deconinck	149	3.27	4	4	3	4	3	3	4	3	3	4	4	3	4	3	3	3	3	4	3	3	4	3	3	3	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	3	4	5	4	3	3	2	3	3	3	3	3	3	3	4	3	3	4	3	3	3	4	2	3	4	4	3	4	3	4	3	2	3	3	2	3	2	4	4	3	2	3	3	5	3	2	3	3	2	3	3	3	3	3	3	4	3	4	3	3	
Leon O. Chua	134	3.44	4	4	4	4	3	3	4	3	4	4	4	3	4	3	4	4	3	4	3	3	4	3	3	3	3	3	4	3	4	5	3	2	4	3	3	3	4	3	4	5	3	4	5	5	4	3	2	3	3	3	3	3	4	2	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	3	3	3	3	2	4	4	3	3	3	3	5	3	3	3	3	3	3	3	4	3	3	3	3	3	4	3	4	
Wendy A. Untereiner	99	3.6	4	4	4	4	3	4	4	4	4	5	4	4	4	3	4	4	3	4	3	3	5	3	3	4	3	3	4	2	3	5	4	3	4	3	3	4	4	4	4	4	4	4	5	4	4	3	2	2	3	3	4	3	4	3	5	4	2	4	4	4	4	4	3	3	4	4	3	4	3	5	3	3	4	4	3	3	3	5	3	4	3	3	4	5	3	3	4	3	3	4	3	4	3	3	3	4	3	4	3	4	
Daqing He	75	3.79	4	4	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	4	5	4	3	4	3	4	4	3	4	5	4	1	4	4	2	4	4	4	5	5	4	4	6	4	4	4	3	3	4	3	3	4	4	4	5	4	3	4	4	4	4	4	3	3	4	4	4	4	3	5	4	3	4	4	3	4	3	4	4	4	3	3	4	5	4	3	4	3	3	4	4	4	3	3	3	4	4	5	4	4	
Susan R. Wilson	21	4.24	5	4	4	5	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	3	5	4	4	5	4	4	4	3	4	6	4	4	5	4	5	4	4	4	5	5	4	5	6	5	4	4	3	4	4	4	4	4	4	4	6	5	3	4	4	4	5	4	4	4	5	5	4	5	4	5	4	4	4	4	4	4	3	5	4	4	4	4	4	6	4	4	4	3	4	4	4	4	4	4	4	4	4	5	4	5	
Yizheng Jiao	31	3.86	5	4	4	4	4	4	4	4	4	4	4	3	4	2	4	4	4	4	4	3	5	3	4	4	3	4	4	3	4	4	4	3	5	4	4	4	4	3	5	5	3	4	6	5	4	4	3	3	4	3	4	4	4	4	6	4	3	4	4	4	4	3	3	4	4	4	4	5	4	5	4	3	3	4	3	4	3	4	5	4	3	3	4	5	4	3	3	3	4	4	4	4	3	4	3	4	3	4	4	4	
Hiroshi Iwai	117	3.7	4	4	4	4	3	4	4	3	4	5	4	4	4	3	4	4	4	4	3	3	5	3	3	4	3	3	4	2	3	5	4	3	4	4	4	4	4	4	5	4	4	4	5	4	4	4	3	2	3	3	4	3	4	3	5	4	3	4	4	4	4	4	3	3	5	4	3	4	4	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	4	4	4	3	3	3	4	3	4	4	4	
Franziska Hufsky	10	3.97	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	3	5	4	4	4	3	4	5	3	4	5	4	3	4	3	4	4	4	4	5	5	4	5	6	5	4	4	3	3	3	3	4	4	4	2	5	4	3	5	4	4	4	4	3	4	5	5	3	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	4	3	4	4	3	4	4	4	4	3	4	4	4	4	4	4	
Nadrian C. Seeman	44	4.13	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	3	4	5	4	4	5	3	4	4	4	4	5	4	3	5	5	4	4	4	4	5	5	4	5	6	5	4	4	3	4	4	4	4	4	4	4	6	4	4	5	4	4	4	4	4	4	5	4	4	5	4	5	4	3	4	4	3	4	3	5	5	4	3	3	4	6	4	3	4	3	4	4	4	4	4	3	4	4	4	5	4	4	
Maria Brigida Ferraro	10	4.75	5	5	5	5	5	4	4	4	5	5	5	5	5	5	5	5	4	5	5	5	6	5	5	5	4	5	5	4	5	6	4	4	6	5	4	5	5	5	5	6	5	5	6	6	5	4	3	4	4	4	5	5	5	4	6	5	4	5	5	5	5	5	4	5	5	6	5	5	5	6	4	4	4	4	4	4	4	6	5	5	4	4	5	6	4	4	5	4	4	4	4	5	4	4	5	5	5	5	4	5	
John Soldatos	138	3.51	4	4	3	4	3	3	4	3	3	4	5	4	4	4	3	3	3	4	3	3	4	3	4	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	4	4	6	4	3	3	3	3	3	3	4	4	3	3	5	4	3	4	3	3	3	4	3	4	4	5	3	4	4	4	4	2	3	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	3	3	3	4	4	3	4	3	3	
Olli Yli-Harja	105	3.91	4	4	4	4	4	3	4	4	4	5	4	3	4	4	4	4	4	4	4	3	5	4	4	4	3	4	5	3	4	5	4	3	4	4	3	4	4	4	5	5	3	4	6	5	4	4	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	4	3	3	3	3	4	4	4	4	3	4	4	4	4	4	4	
Earl E. Swartzlander Jr.	124	3.53	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	3	3	3	4	3	3	3	3	4	3	3	4	5	3	2	4	4	3	3	3	3	5	5	4	4	6	5	4	3	2	3	3	3	3	3	4	3	5	4	3	4	4	4	4	4	2	3	4	4	3	4	4	4	3	3	2	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	4	3	3	4	3	4	3	4	
Jeff K. Pieper	17	4.73	5	5	5	5	5	4	5	5	5	5	5	4	5	4	5	5	5	5	5	4	6	5	5	5	4	5	5	4	3	6	5	4	5	5	5	5	5	5	6	6	4	5	7	5	5	4	4	4	5	4	5	5	5	4	6	5	4	5	5	5	4	5	4	4	5	5	5	5	5	6	4	4	4	5	4	4	4	5	5	5	3	5	5	6	4	4	4	4	4	5	5	5	4	4	4	5	4	5	5	5	
Yi Cui	69	3.83	5	4	4	4	4	3	3	4	4	4	4	4	4	3	4	4	4	4	4	2	5	4	3	4	4	4	4	3	4	4	3	3	4	4	3	4	4	4	5	5	4	3	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	3	4	4	3	5	3	4	4	4	4	3	2	4	4	4	3	3	4	6	4	3	4	3	3	4	4	4	4	4	3	4	4	5	4	5	
Joost-Pieter Katoen	171	3.79	4	4	4	4	4	4	4	4	4	5	4	4	4	3	4	4	3	4	4	4	5	4	4	4	3	4	4	3	4	5	4	3	4	4	4	4	4	4	5	5	4	4	6	4	4	4	3	3	3	3	4	4	4	3	5	4	3	4	4	4	4	4	3	4	4	5	4	4	4	4	3	3	3	4	3	3	3	5	4	3	3	4	3	4	3	3	4	3	3	3	3	4	3	3	4	4	3	4	3	4	
Herbert Edelsbrunner	171	3.39	4	4	3	4	3	3	3	3	4	4	4	3	3	3	4	4	4	4	3	3	4	3	3	4	2	3	3	2	3	5	4	2	4	4	3	3	4	3	5	4	3	4	5	4	4	3	3	2	3	3	4	3	4	3	5	4	3	4	4	4	3	3	3	3	4	4	3	4	3	4	4	2	3	3	2	3	2	4	4	4	3	3	3	5	3	2	3	3	3	4	3	4	3	3	3	4	3	2	4	3	
Masahiro Kojima	74	4.57	5	5	5	5	5	5	4	5	5	6	4	5	5	4	5	5	5	5	4	4	6	4	4	5	4	4	4	4	4	4	4	4	5	4	5	5	5	5	5	6	5	5	6	5	5	5	4	4	4	4	4	5	5	4	6	5	4	5	5	5	5	4	4	4	5	4	4	5	4	5	4	4	4	4	4	4	3	5	5	5	3	4	5	5	4	4	5	4	4	5	4	5	4	4	4	5	5	5	5	5	
Muqeet Ali	4	4.46	5	5	4	5	5	4	5	5	4	5	5	4	5	3	4	4	4	5	4	4	6	3	4	5	4	5	4	4	4	5	4	4	5	4	4	5	4	5	6	6	4	5	6	5	4	4	4	4	4	4	5	5	4	4	5	5	4	5	4	4	5	4	4	5	4	5	4	5	4	5	4	4	5	5	4	4	4	6	4	4	4	4	4	6	4	4	4	4	3	5	5	4	5	4	4	5	4	5	5	5	
Mohamed-Jalal Fadili	34	3.54	4	4	3	4	3	3	3	3	4	4	5	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	3	3	3	4	3	5	5	4	4	5	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	3	4	5	3	4	3	4	3	2	4	3	2	3	2	5	4	4	2	3	3	5	3	2	4	3	3	4	3	4	3	3	3	4	3	4	4	3	
Jing Lu	195	3.62	4	4	3	3	4	3	3	4	3	4	4	4	4	3	3	3	4	4	3	3	4	3	3	4	3	4	4	3	3	5	4	3	4	4	4	4	3	3	5	5	4	4	6	5	3	3	3	3	4	3	4	4	3	3	5	4	3	4	3	3	4	3	3	3	4	4	3	4	3	5	4	3	3	4	3	3	3	4	4	4	3	3	4	5	3	3	4	3	4	4	4	3	3	3	3	4	4	4	4	4	
Yoshiharu Kohayakawa	77	3.6	4	4	3	4	4	4	3	3	4	5	4	4	4	3	4	4	3	4	4	2	4	3	4	4	3	4	4	3	4	5	3	2	4	4	3	3	3	4	4	5	4	5	6	4	4	4	3	3	3	2	4	4	4	3	5	4	3	4	4	4	4	4	3	4	4	4	3	4	4	4	3	3	4	3	3	3	2	4	4	3	3	4	3	4	3	3	4	2	3	4	3	4	3	3	3	4	3	3	3	4	
Harold W. Thimbleby	91	3.77	5	4	3	4	4	4	4	4	4	5	4	4	4	3	4	4	4	4	4	3	4	3	4	4	3	4	4	2	4	5	3	3	4	3	4	3	4	3	4	5	4	4	6	5	4	4	3	3	3	3	4	4	4	3	5	4	3	4	4	4	4	4	3	4	4	5	3	4	4	5	4	3	3	4	3	3	3	4	3	4	3	3	4	5	3	3	4	3	3	4	4	4	4	3	4	4	3	4	4	4	
Daniele Nardi	197	3.7	4	4	4	4	3	4	4	3	3	5	4	4	4	3	3	3	3	4	3	3	5	4	4	4	3	4	4	3	4	4	2	3	5	4	4	3	4	4	4	5	4	4	6	5	3	4	3	3	3	3	4	4	3	3	5	4	4	4	3	3	4	4	3	4	5	4	4	4	4	5	4	3	4	3	3	3	3	5	4	4	3	3	4	4	3	3	4	3	3	3	4	3	3	4	3	4	3	4	4	4	
Andrew Tomkins	108	3.56	4	4	3	4	3	3	4	3	4	4	5	4	4	3	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	3	2	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	3	4	5	3	4	4	4	4	2	4	3	2	3	2	4	4	4	3	3	3	5	3	2	4	2	3	4	3	4	3	3	3	4	3	4	4	3	
Jean-Pierre Seifert	108	3.6	4	4	3	4	3	4	3	3	4	4	4	4	4	3	4	4	3	3	3	3	4	3	4	4	3	4	4	3	4	5	4	2	4	3	3	4	3	4	5	5	4	5	5	4	4	4	3	2	3	2	4	4	4	3	5	4	3	4	4	4	4	3	3	4	4	5	3	3	4	4	3	3	4	3	3	3	2	4	4	3	3	3	4	5	3	3	4	3	3	4	3	4	3	3	4	4	3	4	3	4	
Bharadwaj Amrutur	89	4.18	4	5	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	3	4	4	3	5	5	4	4	5	4	3	5	4	4	4	4	4	6	6	4	5	6	5	4	4	3	4	4	4	4	4	4	4	4	5	4	5	4	4	4	4	3	4	5	5	4	5	4	5	4	3	4	4	3	4	3	5	5	4	4	3	4	6	4	3	4	4	4	4	4	4	4	4	4	4	4	5	4	4	
Luonan Chen	146	3.67	4	4	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	4	3	3	4	3	4	4	3	3	5	3	3	4	4	4	4	3	4	5	5	4	4	6	5	4	3	3	3	3	3	4	4	4	3	4	4	3	4	4	4	4	3	3	3	4	4	4	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	3	3	3	4	4	3	3	3	3	4	4	4	4	
Csongor Nyulas	55	4.06	5	4	4	4	4	4	4	4	4	4	5	4	5	4	4	4	4	3	4	4	4	4	4	4	3	5	5	3	4	6	4	3	5	4	4	4	4	3	5	5	4	5	6	5	4	4	3	4	4	3	4	4	4	4	5	4	4	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	4	4	3	4	4	6	4	3	4	3	3	4	4	4	3	4	4	5	4	4	4	4	
Liang Sun	134	3.72	5	4	4	4	4	3	3	4	4	5	4	4	4	3	4	4	4	4	3	3	4	3	3	4	3	4	4	3	3	5	4	3	4	4	4	4	3	4	4	5	4	4	5	5	4	4	3	3	3	3	4	4	4	3	5	4	3	4	4	4	4	3	3	3	4	4	4	4	3	5	4	3	3	4	3	3	2	4	4	4	3	3	4	5	3	3	4	3	3	3	4	4	3	4	3	4	4	4	4	4	
Jan E. Balling	45	3.6	4	4	3	4	3	3	4	3	4	4	5	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	4	3	3	4	3	5	5	4	4	5	4	4	3	3	3	3	3	4	4	4	3	5	4	4	4	4	4	3	4	3	3	4	5	3	4	4	4	3	2	4	3	2	3	2	5	4	4	2	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Mark van der Linden	52	3.61	5	3	3	4	3	4	4	3	3	5	5	4	3	4	3	3	3	4	4	3	5	4	3	4	2	4	4	3	4	5	4	3	4	4	4	3	4	3	5	4	4	4	5	5	3	4	2	3	3	3	3	3	3	3	5	4	3	5	3	3	4	4	3	4	4	4	3	3	4	4	4	3	4	4	3	3	2	4	4	3	3	4	3	5	3	3	4	3	3	3	4	3	4	3	3	4	4	4	3	4	
Imre J. Rudas	117	3.32	4	4	3	4	3	3	3	3	4	4	4	3	4	3	4	4	3	4	3	3	4	3	3	3	2	3	4	3	3	5	3	2	4	3	3	3	4	3	5	4	3	4	6	4	4	3	2	3	3	2	3	3	4	2	5	4	3	4	4	4	3	3	2	3	4	4	3	4	3	4	3	2	3	3	2	3	2	4	4	3	3	3	3	5	3	2	3	3	3	3	3	4	3	3	3	4	3	3	3	3	
Kazuo Iwama	119	3.8	5	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	3	4	3	5	3	3	4	3	4	3	3	4	4	3	3	4	4	4	4	4	4	5	5	4	4	5	4	4	4	3	3	3	3	4	4	4	3	5	4	4	5	4	4	4	4	3	3	4	4	4	4	4	5	3	3	3	4	3	3	3	5	4	4	2	3	4	5	3	3	4	3	3	4	3	4	3	4	4	4	4	4	4	4	
John H. Holmes	114	4.07	5	5	4	5	4	4	4	4	5	4	5	4	5	3	5	5	4	4	4	4	4	4	4	4	3	4	5	3	4	5	3	3	4	4	4	4	4	4	5	5	4	4	6	5	5	4	3	3	4	4	4	4	5	4	5	4	3	5	5	5	4	4	3	4	4	5	4	5	4	5	4	3	4	4	3	3	3	5	4	4	3	4	3	5	4	3	4	4	3	4	4	5	2	3	4	4	4	4	4	4	
Koen Van Leemput	140	3.34	4	3	3	4	3	4	3	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	3	4	2	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	3	3	2	2	3	2	3	3	3	3	5	3	3	4	3	3	4	4	2	3	4	4	3	4	4	4	3	3	3	3	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	3	3	3	4	3	4	3	4	
Sang-goo Lee	96	4.12	4	5	4	4	4	4	4	4	5	5	4	4	4	4	5	5	4	4	4	4	4	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	4	4	6	5	5	3	3	3	4	4	4	4	5	3	5	4	4	4	5	5	4	4	3	4	5	4	4	5	4	5	4	3	3	4	3	4	3	5	5	4	3	4	4	6	4	3	4	4	4	4	4	5	4	4	4	4	4	5	4	4	
Naoki Wakamiya	71	3.83	4	4	4	4	4	3	3	4	4	4	5	4	4	4	4	4	4	4	4	4	5	4	4	4	3	3	4	3	4	5	3	3	5	4	4	4	4	4	5	5	4	4	5	5	4	4	3	3	3	3	4	4	4	3	5	4	4	4	4	4	4	3	3	4	4	5	4	4	3	5	4	3	4	3	3	3	3	5	4	4	3	3	4	5	3	3	4	3	3	3	3	4	4	3	4	4	4	4	3	4	
Frank M	68	3.59	4	4	3	4	3	3	4	3	4	4	4	4	4	4	4	4	4	4	3	3	4	3	4	4	2	4	4	3	3	5	4	2	4	3	3	3	4	3	5	5	4	4	6	4	4	3	3	3	3	3	4	4	4	3	5	4	3	4	4	4	3	4	3	4	4	5	3	4	4	4	3	2	3	3	2	3	2	5	4	4	3	3	3	5	3	2	4	3	3	4	3	4	3	3	4	4	3	4	4	3	
Frank L	101	3.53	4	4	4	4	3	3	4	4	2	5	5	3	4	4	2	2	4	4	3	3	5	3	3	4	3	3	4	2	3	5	4	3	4	3	4	4	4	4	5	4	3	4	5	4	2	4	3	2	3	3	4	3	2	3	5	4	3	4	2	2	4	4	3	3	4	4	3	4	4	5	4	3	4	4	3	3	3	5	4	4	3	3	4	4	3	3	3	4	3	4	4	2	3	3	3	4	3	4	4	4	
Giorgio Metta	188	3.26	4	3	3	3	3	3	4	3	3	4	4	4	4	3	3	3	3	4	3	3	4	3	3	3	3	3	4	2	3	4	3	2	4	3	3	3	3	3	4	4	4	4	5	4	3	3	2	2	3	3	3	3	3	2	5	3	3	4	3	3	4	4	2	3	4	4	3	3	3	4	3	3	3	4	3	2	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	4	
C. Kane	4	6.54	8	6	6	7	6	7	7	7	6	8	7	7	7	7	6	6	6	7	6	6	8	7	6	7	6	7	7	6	7	8	6	6	7	7	6	6	7	6	8	7	7	7	8	8	6	7	5	6	6	6	6	6	6	6	8	7	6	7	6	6	7	6	6	7	7	7	6	7	6	7	6	6	7	7	6	6	5	7	7	6	6	6	6	8	6	6	7	6	6	6	6	6	7	6	6	7	6	7	6	7	
Patrick Baudisch	184	3.65	4	4	4	4	3	3	4	4	3	5	5	4	4	3	3	3	3	4	4	3	5	3	4	4	3	4	4	3	4	5	4	2	4	4	3	4	4	4	5	5	4	4	5	4	3	3	3	3	3	3	4	4	3	3	5	4	4	4	3	3	4	4	3	3	4	4	3	4	4	5	3	3	4	3	2	3	3	5	4	4	2	3	4	5	3	3	4	4	3	3	4	3	4	3	3	4	3	3	4	4	
Frank G	94	3.31	4	3	3	4	3	3	4	3	3	4	4	4	3	3	3	3	3	4	3	3	4	3	3	3	2	4	4	3	3	5	3	2	4	4	3	3	4	3	5	4	4	4	5	4	3	3	2	3	3	3	3	3	3	3	5	3	3	4	3	3	3	4	2	3	4	4	3	4	4	4	3	2	3	3	2	3	2	4	4	3	3	3	3	5	3	2	4	3	3	3	3	3	3	3	3	4	3	4	3	3	
Xingchao Yuan	37	4.29	5	5	4	4	4	4	4	5	5	5	5	4	4	4	5	5	4	4	4	4	5	4	4	4	4	4	5	3	4	6	4	3	5	5	4	4	4	4	5	5	4	4	6	5	5	3	3	3	4	4	4	4	5	4	5	5	4	5	5	5	4	4	3	4	5	5	4	5	4	5	4	4	4	5	4	4	3	5	5	4	3	4	4	6	4	4	4	4	4	4	4	5	4	4	3	4	4	5	4	5	
Paolo Avesani	61	4.04	5	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	5	4	4	4	3	4	5	3	4	5	4	3	5	4	4	4	4	4	5	5	4	5	6	5	4	4	3	3	4	3	4	3	4	3	5	4	4	5	4	4	4	4	3	4	5	5	4	4	4	5	4	3	4	4	3	3	3	5	3	4	3	4	4	5	4	3	4	3	4	4	4	4	4	4	3	4	4	5	4	4	
Wenjian Yu	96	3.77	5	4	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4	3	3	3	5	3	4	4	3	4	3	3	4	4	4	3	4	5	4	4	3	4	5	5	4	4	6	4	4	3	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	3	3	3	4	4	3	4	2	5	4	3	3	4	3	3	3	4	4	4	4	3	4	5	4	3	4	3	4	4	4	4	3	4	3	4	4	4	4	4	
Heng Tao Shen	137	3.72	4	4	4	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	3	5	4	3	4	3	4	3	3	4	4	4	3	4	4	4	4	4	4	5	5	4	4	6	4	4	4	3	3	3	3	4	3	4	4	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	3	3	3	2	4	4	4	3	3	4	5	4	3	4	2	3	4	3	4	3	4	3	4	4	4	4	4	
Donglin Zeng	20	3.87	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	3	4	3	4	4	3	4	4	3	4	5	3	3	5	4	4	4	4	4	5	5	4	4	5	4	4	4	3	3	3	3	4	4	4	3	5	4	4	5	4	4	4	4	3	3	4	5	4	4	4	5	3	3	4	3	3	3	3	5	4	4	2	4	4	5	3	3	4	3	3	4	4	4	4	3	3	4	4	4	4	4	
Daniel Negru	50	3.85	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	3	4	4	3	5	3	4	4	3	4	4	3	4	5	4	3	5	4	4	3	4	4	4	5	4	4	5	4	4	4	3	3	3	3	4	4	4	3	5	4	4	4	4	4	4	4	3	3	4	5	4	4	4	4	3	3	4	4	3	3	3	5	4	3	2	4	4	5	3	3	4	4	3	4	4	4	4	3	4	4	3	4	4	4	
Zhiyong Huang	187	3.71	4	4	4	4	4	4	3	4	4	4	4	4	4	3	4	4	3	4	3	3	4	3	4	4	3	4	4	3	3	5	3	3	4	4	4	4	3	3	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	3	5	4	3	4	4	4	4	3	3	3	4	4	3	4	3	5	4	3	3	3	3	3	3	4	4	4	3	3	4	5	3	3	4	2	4	4	3	4	3	4	3	4	4	4	4	4	
Frank W	250	3.36	5	4	4	4	4	3	4	4	2	4	4	3	4	3	2	2	3	4	3	3	4	3	3	3	3	4	4	3	3	5	3	2	4	4	3	3	4	3	5	5	3	4	5	5	2	3	2	3	3	3	3	3	2	3	5	3	3	4	2	2	4	4	2	3	3	4	3	4	4	4	3	3	4	4	3	3	2	4	4	3	3	3	3	5	3	3	3	3	3	3	3	2	4	3	3	4	3	4	3	4	
A. W. Roscoe	60	3.72	4	4	3	4	4	4	4	4	3	5	4	3	4	3	3	3	3	4	4	4	5	4	4	4	3	4	4	3	4	5	4	3	5	4	4	4	4	4	5	5	3	5	6	4	3	4	3	3	4	3	4	4	3	3	4	4	3	5	3	3	4	3	3	4	4	5	4	4	3	4	4	3	4	4	3	3	3	4	4	3	3	4	3	5	3	3	3	3	2	4	4	3	3	3	3	4	4	4	4	4	
Paulo Borba	110	3.28	4	3	3	4	3	3	3	3	3	4	4	3	4	3	3	3	3	3	3	3	4	3	3	3	3	4	4	3	4	5	3	2	4	4	3	3	4	3	4	4	3	4	5	4	3	3	2	3	3	2	3	3	3	3	4	4	3	4	3	3	4	3	2	3	4	4	3	4	4	3	3	3	3	3	3	3	2	4	4	3	3	3	3	5	3	3	3	3	2	3	3	3	4	2	3	4	3	3	3	4	
kc claffy	71	3.84	5	4	4	4	4	3	4	4	4	5	5	3	4	3	4	4	3	4	4	3	5	3	4	4	3	4	4	3	4	5	4	3	4	4	3	4	4	4	5	5	3	4	6	4	4	4	3	3	3	3	4	4	4	3	5	4	3	5	4	4	4	4	3	4	5	5	3	4	3	5	4	3	4	4	3	3	3	5	4	4	3	4	4	5	3	3	3	3	3	4	4	4	4	3	4	4	4	3	4	4	
John P. Kerekes	71	3.96	4	4	4	4	4	4	4	4	4	5	4	4	5	4	4	4	4	4	4	4	5	4	4	4	3	4	4	3	4	5	3	3	4	4	4	4	4	4	5	5	4	4	6	5	4	4	3	3	4	3	4	4	4	4	5	4	3	4	4	4	4	4	3	4	5	5	4	4	4	5	4	3	3	3	3	3	3	5	4	4	3	3	4	6	4	3	4	2	4	4	4	4	4	4	3	4	4	5	4	4	
Catherine E. Chronaki	81	3.53	4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	3	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	4	4	3	3	4	3	5	5	4	4	6	4	4	3	2	3	3	3	3	3	4	3	5	3	3	4	4	4	3	4	2	3	4	4	3	4	4	4	3	3	3	4	3	3	2	4	4	3	3	3	3	5	3	3	4	3	3	3	3	4	3	3	3	4	3	4	3	4	
Jorge S	135	3.24	4	3	3	4	3	3	3	3	3	4	4	3	4	3	3	3	2	4	3	3	4	3	3	3	3	4	4	3	4	5	3	2	4	4	3	3	3	3	4	4	3	4	5	4	3	3	2	3	2	2	3	3	3	3	4	3	2	4	3	3	4	4	2	3	4	4	3	4	3	4	3	3	3	3	3	2	2	4	4	3	3	3	3	5	3	3	3	3	2	3	3	3	4	3	3	3	3	3	3	4	
